xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005017,2005-01-17,h19v12,2015157043822,1,2112
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005033,2005-02-02,h19v12,2015157045828,1,2745
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005049,2005-02-18,h19v12,2015157044211,1,1592
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005065,2005-03-06,h19v12,2015157045547,1,1977
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005081,2005-03-22,h19v12,2015157050535,1,1792
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005097,2005-04-07,h19v12,2015157052940,1,2693
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005113,2005-04-23,h19v12,2015157052513,1,2942
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005289,2005-10-16,h19v12,2015157062029,1,3738
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005305,2005-11-01,h19v12,2015157061908,1,3412
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005321,2005-11-17,h19v12,2015157063228,1,3512
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005337,2005-12-03,h19v12,2015157063142,1,2760
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005353,2005-12-19,h19v12,2018226091039,1,3596
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006001,2006-01-01,h19v12,2015161092248,1,4648
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006017,2006-01-17,h19v12,2015161112215,1,4098
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006033,2006-02-02,h19v12,2015161113657,1,3101
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006049,2006-02-18,h19v12,2015161120747,1,3380
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006065,2006-03-06,h19v12,2015161121318,1,3837
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006081,2006-03-22,h19v12,2015161121319,1,3246
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006097,2006-04-07,h19v12,2015161151318,1,3940
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006113,2006-04-23,h19v12,2015161153138,1,3965
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006129,2006-05-09,h19v12,2015161161746,1,5667
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006145,2006-05-25,h19v12,2015161162404,1,5587
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006161,2006-06-10,h19v12,2015161174541,1,5379
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006177,2006-06-26,h19v12,2015161174951,1,6054
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006193,2006-07-12,h19v12,2015161174600,1,6201
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006209,2006-07-28,h19v12,2015161191757,1,5831
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2006225,2006-08-13,h19v12,2015161192505,1,4544
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007033,2007-02-02,h19v12,2015161222309,1,4072
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007049,2007-02-18,h19v12,2015161224844,1,5128
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007065,2007-03-06,h19v12,2015161224341,1,4028
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007081,2007-03-22,h19v12,2015161230720,1,5044
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007097,2007-04-07,h19v12,2015161232655,1,5423
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007113,2007-04-23,h19v12,2015161234011,1,5494
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007129,2007-05-09,h19v12,2015161234528,1,6053
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007145,2007-05-25,h19v12,2015161235139,1,6041
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007161,2007-06-10,h19v12,2015162000303,1,5803
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2007177,2007-06-26,h19v12,2015162002619,1,5429
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2008145,2008-05-24,h19v12,2015175110837,1,6051
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2008161,2008-06-09,h19v12,2015176071018,1,6661
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2008177,2008-06-25,h19v12,2015176072544,1,6008
