xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018097,2018-04-07,h19v12,2018113235009,1,5116
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018113,2018-04-23,h19v12,2018130000340,1,5822
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018129,2018-05-09,h19v12,2018151110829,1,6402
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018145,2018-05-25,h19v12,2018162001053,1,5861
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018161,2018-06-10,h19v12,2018177235442,1,5135
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018177,2018-06-26,h19v12,2018197102758,1,6673
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018193,2018-07-12,h19v12,2018210002036,1,6630
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018209,2018-07-28,h19v12,2018227130209,1,6375
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018225,2018-08-13,h19v12,2018241235600,1,6312
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018241,2018-08-29,h19v12,2018258000258,1,4609
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018257,2018-09-14,h19v12,2018282130306,1,5660
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018273,2018-09-30,h19v12,2018295112158,1,5142
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018289,2018-10-16,h19v12,2018313120010,1,4455
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018305,2018-11-01,h19v12,2018321225404,1,5032
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018321,2018-11-17,h19v12,2018338083924,1,5230
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018337,2018-12-03,h19v12,2018365153819,1,4260
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018353,2018-12-19,h19v12,2019032133656,1,4364
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019001,2019-01-01,h19v12,2019024152439,1,4364
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019017,2019-01-17,h19v12,2019037161325,1,5521
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019033,2019-02-02,h19v12,2019050212619,1,4668
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019049,2019-02-18,h19v12,2019073153136,1,5336
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019065,2019-03-06,h19v12,2019083223038,1,5821
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019081,2019-03-22,h19v12,2019098110111,1,5396
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019097,2019-04-07,h19v12,2019113234355,1,6175
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019113,2019-04-23,h19v12,2019130000442,1,5952
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019129,2019-05-09,h19v12,2019150091919,1,5853
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019145,2019-05-25,h19v12,2019162005536,1,6441
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019161,2019-06-10,h19v12,2019178000007,1,6820
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019177,2019-06-26,h19v12,2019194001005,1,4044
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019193,2019-07-12,h19v12,2019210000105,1,6326
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019209,2019-07-28,h19v12,2019226021929,1,7090
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2019225,2019-08-13,h19v12,2019248131628,1,6190
